,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
128775,Maharashtra,GADCHIROLI,2004,Kharif     ,Moong(Green Gram),100,20.25950388,1.988609368,1014.727253,20.13785335,peaty,0,10.368,0,100,1
128776,Maharashtra,GADCHIROLI,2004,Kharif     ,Pulses total,49,20.63445115,1.997201258,1015.90676,21.02266092,loamy,5.3,13.78,13.78,17,0.346938776
128777,Maharashtra,GADCHIROLI,2004,Kharif     ,Rice,135300,21.41448383,2.066395647,1013.193712,20.87357908,peaty,36.84,98.24,49.12,148300,1.096082779
128778,Maharashtra,GADCHIROLI,2004,Kharif     ,Total foodgrain,1436,20.54561818,2.07107202,1015.075639,20.76451493,peaty,3.276,3.276,0,1526,1.062674095
128779,Maharashtra,GADCHIROLI,2004,Kharif     ,Urad,200,20.1609085,1.995461011,1013.567579,20.84626521,sandy,1.288,3.22,1.288,100,0.5
128780,Maharashtra,GADCHIROLI,2004,Rabi       ,Jowar,18200,21.84798331,2.060401827,1013.930681,20.15835936,loamy,0,0,0,5900,0.324175824
128781,Maharashtra,GADCHIROLI,2004,Rabi       ,Maize,800,21.879223,2.059347385,1013.069008,21.36923018,clay,0,0,0,700,0.875
128782,Maharashtra,GADCHIROLI,2004,Rabi       ,Wheat,1400,21.80514833,2.02736672,1013.307657,21.70677415,loamy,1.325,0,0,1000,0.714285714
128783,Maharashtra,GADCHIROLI,2004,Summer     ,Rice,25,20.50244261,1.985595278,1013.836058,20.4374834,clay,5.98,5.98,0,29,1.16
128784,Maharashtra,GADCHIROLI,2005,Kharif     ,Arhar/Tur,1800,21.62663364,1.973751781,1015.326499,20.52005778,sandy,0,0,0,1300,0.722222222
128785,Maharashtra,GADCHIROLI,2005,Kharif     ,Jowar,100,20.85512155,2.074571041,1013.88656,20.34470534,peaty,740.002,0,0,100,1
128786,Maharashtra,GADCHIROLI,2005,Kharif     ,Maize,3000,20.14330423,2.010285287,1013.519112,21.12382161,loamy,32.508,83.076,0,5700,1.9
128787,Maharashtra,GADCHIROLI,2005,Kharif     ,Moong(Green Gram),100,20.06983785,2.103615286,1015.066835,21.22734048,silty,7.371,0,0,100,1
128788,Maharashtra,GADCHIROLI,2005,Kharif     ,Other Cereals & Millets,200,21.41417865,2.034940188,1014.256159,21.8423148,peaty,16.82,16.82,0,200,1
128789,Maharashtra,GADCHIROLI,2005,Kharif     ,Other Kharif pulses,3200,21.07741089,1.994187879,1015.555131,21.80025687,peaty,5.7,5.7,5.7,1300,0.40625
128790,Maharashtra,GADCHIROLI,2005,Kharif     ,Rice,138300,20.87716961,1.973281789,1015.41005,20.35892623,sandy,0,0,0,154100,1.114244396
128791,Maharashtra,GADCHIROLI,2005,Kharif     ,Sesamum,600,20.51948013,1.98566131,1014.205636,21.94480602,sandy,0,36,0,200,0.333333333
128792,Maharashtra,GADCHIROLI,2005,Kharif     ,Soyabean,1400,20.1962642,2.029316528,1015.078276,20.6882257,silty,6.68,17.368,17.368,1700,1.214285714
128793,Maharashtra,GADCHIROLI,2005,Kharif     ,Urad,100,21.49467988,2.001566219,1015.405998,20.92418319,silty,7.656,20.416,10.208,100,1
128794,Maharashtra,GADCHIROLI,2005,Rabi       ,Gram,3500,21.33309781,2.022658213,1014.941838,20.9342822,sandy,1.148,1.148,0,2007,0.571428571
128795,Maharashtra,GADCHIROLI,2005,Rabi       ,Jowar,15200,21.79538618,2.059017751,1013.915862,20.44545219,silty,0,0,0,4200,0.276315789
128796,Maharashtra,GADCHIROLI,2005,Rabi       ,Linseed,4400,20.82401483,2.02572636,1014.283823,20.98098856,silty,0,0,0,800,0.181818182
128797,Maharashtra,GADCHIROLI,2005,Rabi       ,Other  Rabi pulses,17500,21.00611583,2.053133554,1014.229208,20.79445805,loamy,0.224,0.28,0,6400,0.365714286
128798,Maharashtra,GADCHIROLI,2005,Rabi       ,Rapeseed &Mustard,300,21.42973472,2.026884837,1015.839868,21.17634616,chalky,0.5,0,0,100,0.333333333
128799,Maharashtra,GADCHIROLI,2005,Rabi       ,Safflower,100,21.5903972,2.104217569,1013.455829,20.72737799,clay,0,0,0,100,1
128800,Maharashtra,GADCHIROLI,2005,Rabi       ,Sesamum,2600,20.68508377,2.037927803,1013.708554,20.74038086,loamy,598.552,0,0,400,0.153846154
128801,Maharashtra,GADCHIROLI,2005,Rabi       ,Sunflower,500,20.13294712,2.069049865,1015.500497,21.63979622,peaty,7.182,18.354,0,200,0.4
128802,Maharashtra,GADCHIROLI,2005,Rabi       ,Wheat,1300,20.15306107,2.005939887,1013.412191,21.66359598,peaty,35.742,0,0,1200,0.923076923
128803,Maharashtra,GADCHIROLI,2005,Summer     ,Groundnut,100,21.16952394,2.083061617,1013.447885,21.45953137,chalky,8.74,8.74,0,100,1
128804,Maharashtra,GADCHIROLI,2005,Summer     ,Rice,4800,21.88131212,2.043462216,1014.548407,22.06767972,chalky,0.615,0.615,0.615,7100,1.479166667
128805,Maharashtra,GADCHIROLI,2006,Kharif     ,Arhar/Tur,1800,20.45224139,2.019026844,1014.899192,21.41920068,loamy,38.25,38.25,38.25,1700,0.944444444
128806,Maharashtra,GADCHIROLI,2006,Kharif     ,Maize,3000,20.43261023,2.004507803,1013.623974,20.07263329,chalky,0,3.104,0,3900,1.3
128807,Maharashtra,GADCHIROLI,2006,Kharif     ,Moong(Green Gram),100,21.91832249,1.980518108,1015.808065,21.14982051,silt,4.53,11.778,11.778,100,1
128808,Maharashtra,GADCHIROLI,2006,Kharif     ,Other Kharif pulses,500,20.93091357,2.02247507,1013.141546,21.9726505,loamy,39.204,104.544,52.272,100,0.2
128809,Maharashtra,GADCHIROLI,2006,Kharif     ,Rice,139400,21.09998569,2.034481902,1015.73076,21.08476365,loamy,4.284,4.284,0,190100,1.363701578
128810,Maharashtra,GADCHIROLI,2006,Kharif     ,Sesamum,600,20.90354463,2.077901679,1015.677566,20.96030586,loamy,0,0,0,200,0.333333333
128811,Maharashtra,GADCHIROLI,2006,Kharif     ,Small millets,1300,22.04048164,1.981174026,1015.119836,20.10520159,chalky,1.501,1.501,1.501,1000,0.769230769
128812,Maharashtra,GADCHIROLI,2006,Kharif     ,Soyabean,1600,21.0165738,1.992363757,1014.069862,20.85439987,silt,1.728,2.16,0,1700,1.0625
128813,Maharashtra,GADCHIROLI,2006,Kharif     ,Urad,100,20.30697585,2.026263738,1015.455126,21.37592015,silt,2.65,0,0,100,1
128814,Maharashtra,GADCHIROLI,2006,Rabi       ,Gram,3600,20.03020969,1.971341952,1013.995866,20.56655627,loamy,3.496,3.496,0,1600,0.444444444
128815,Maharashtra,GADCHIROLI,2006,Rabi       ,Jowar,13100,20.33296778,2.098724149,1014.561906,20.33065974,silt,0,0,0,5000,0.381679389
128816,Maharashtra,GADCHIROLI,2006,Rabi       ,Linseed,4500,20.26240302,1.991569765,1015.68214,20.30274015,silty,834.164,0,0,900,0.2
128817,Maharashtra,GADCHIROLI,2006,Rabi       ,Other  Rabi pulses,21300,20.17803215,2.044309298,1013.309756,20.95906464,chalky,4.068,10.396,0,10200,0.478873239
128818,Maharashtra,GADCHIROLI,2006,Rabi       ,Rapeseed &Mustard,100,21.48119751,2.047967872,1014.74014,20.02045475,loamy,49.329,0,0,100,1
128819,Maharashtra,GADCHIROLI,2006,Rabi       ,Sesamum,1200,20.43568687,2.068139658,1014.846617,20.68544232,sandy,6.38,6.38,0,400,0.333333333
128820,Maharashtra,GADCHIROLI,2006,Rabi       ,Sunflower,200,22.07150145,2.092880367,1013.089863,22.06855371,chalky,0.825,0.825,0.825,100,0.5
128821,Maharashtra,GADCHIROLI,2006,Rabi       ,Wheat,1000,21.41794852,2.089204493,1014.074566,21.83457853,loamy,38.25,38.25,38.25,600,0.6
128822,Maharashtra,GADCHIROLI,2006,Summer     ,Rice,5400,20.59715654,2.100987341,1014.416667,22.06982067,silt,0,5.184,0,10200,1.888888889
128823,Maharashtra,GADCHIROLI,2007,Kharif     ,Arhar/Tur,1600,21.95390415,2.081637505,1013.546415,20.98048584,sandy,2.08,5.408,5.408,1200,0.75
128824,Maharashtra,GADCHIROLI,2007,Kharif     ,Maize,2700,20.67434638,2.03637216,1015.696703,20.72495661,sandy,22.572,60.192,30.096,3600,1.333333333
128825,Maharashtra,GADCHIROLI,2007,Kharif     ,Moong(Green Gram),100,21.79618191,1.987907321,1013.389831,21.38232443,loamy,8.876,8.876,0,100,1
128826,Maharashtra,GADCHIROLI,2007,Kharif     ,Other Kharif pulses,1900,21.97270845,2.083206676,1014.397756,20.4042738,peaty,0,0,0,700,0.368421053
128827,Maharashtra,GADCHIROLI,2007,Kharif     ,Rice,138400,20.12156599,2.100305756,1013.502638,21.19216057,sandy,0,0,0,107300,0.775289017
128828,Maharashtra,GADCHIROLI,2007,Kharif     ,Sesamum,600,20.78737566,1.99577984,1015.247423,20.93000078,peaty,1.6,2,0,100,0.166666667
128829,Maharashtra,GADCHIROLI,2007,Kharif     ,Small millets,1200,20.03368373,2.07180519,1013.977614,20.6197547,loamy,1.775,0,0,800,0.666666667
128830,Maharashtra,GADCHIROLI,2007,Kharif     ,Soyabean,1800,20.14714661,2.0747144,1013.846383,21.30330145,peaty,2.484,2.484,0,1800,1
128831,Maharashtra,GADCHIROLI,2007,Kharif     ,Urad,100,20.98064937,2.092479967,1013.173436,20.09686973,loamy,0,0,0,100,1
128832,Maharashtra,GADCHIROLI,2007,Rabi       ,Gram,8100,20.30584042,1.998618073,1015.740675,21.75501,loamy,843.64,0,0,4100,0.50617284
128833,Maharashtra,GADCHIROLI,2007,Rabi       ,Jowar,9900,20.06737978,2.104667968,1013.548562,21.05611902,silt,6.39,16.33,0,3300,0.333333333
128834,Maharashtra,GADCHIROLI,2007,Rabi       ,Linseed,2400,21.52074846,1.987073442,1013.438175,20.49942469,loamy,50.673,0,0,600,0.25
128835,Maharashtra,GADCHIROLI,2007,Rabi       ,Maize,200,20.2127677,2.063284006,1015.208553,20.92544857,clay,8.54,8.54,0,200,1
128836,Maharashtra,GADCHIROLI,2007,Rabi       ,Other  Rabi pulses,10200,20.2234124,1.986996476,1013.918401,20.68281473,silty,2.535,2.535,2.535,3900,0.382352941
128837,Maharashtra,GADCHIROLI,2007,Rabi       ,Rapeseed &Mustard,300,20.16676785,2.032235339,1015.801771,21.69218303,sandy,38.25,38.25,38.25,100,0.333333333
128838,Maharashtra,GADCHIROLI,2007,Rabi       ,Sesamum,1300,22.07839744,2.069765443,1014.98144,21.78090584,chalky,0,25.136,0,400,0.307692308
128839,Maharashtra,GADCHIROLI,2007,Rabi       ,Sunflower,100,20.9012633,2.019889152,1015.65099,22.076421,clay,7.36,19.136,19.136,100,1
128840,Maharashtra,GADCHIROLI,2007,Rabi       ,Wheat,1000,20.57280858,2.022238813,1015.67323,21.65640819,loamy,16.008,42.688,21.344,600,0.6
128841,Maharashtra,GADCHIROLI,2007,Summer     ,Rice,2400,21.48650896,2.055105857,1015.885754,22.06233732,chalky,6.44,6.44,0,2800,1.166666667
128842,Maharashtra,GADCHIROLI,2008,Kharif     ,Arhar/Tur,1500,21.92731751,2.107178512,1014.202079,20.50593653,loamy,3.304,8.26,3.304,1600,1.066666667
128843,Maharashtra,GADCHIROLI,2008,Kharif     ,Maize,2007,21.94602775,2.012929351,1015.352843,21.61603016,silt,0.152,0.152,0.152,5200,2.6
128844,Maharashtra,GADCHIROLI,2008,Kharif     ,Moong(Green Gram),100,20.43654781,1.978964173,1015.44913,20.3339242,loamy,4,5,0,100,1
128845,Maharashtra,GADCHIROLI,2008,Kharif     ,Other Kharif pulses,900,20.88110605,2.046804047,1014.627329,20.64910361,clay,1.5,0,0,200,0.222222222
128846,Maharashtra,GADCHIROLI,2008,Kharif     ,Rice,142100,20.99944551,2.044557616,1014.545488,20.79849545,sandy,10.58,10.58,0,163800,1.15270936
128847,Maharashtra,GADCHIROLI,2008,Kharif     ,Sesamum,600,21.28970376,2.025951077,1014.388238,20.1547042,silt,0,0,0,200,0.333333333
128848,Maharashtra,GADCHIROLI,2008,Kharif     ,Small millets,600,21.7799915,1.992833904,1015.506308,21.63648176,chalky,906.844,0,0,400,0.666666667
128849,Maharashtra,GADCHIROLI,2008,Kharif     ,Soyabean,2200,21.38796444,1.984360062,1015.100268,20.27555828,silty,6.21,15.87,0,2600,1.181818182
128850,Maharashtra,GADCHIROLI,2008,Kharif     ,Urad,100,21.60155684,2.031076816,1015.744332,20.97201726,clay,71.064,0,0,100,1
128851,Maharashtra,GADCHIROLI,2008,Rabi       ,Gram,2300,21.97853032,1.99018298,1015.043002,21.31939103,sandy,8.46,8.46,0,1400,0.608695652
128852,Maharashtra,GADCHIROLI,2008,Rabi       ,Jowar,8800,21.12237199,2.059089726,1014.635618,20.87334078,sandy,1.95,1.95,1.95,3900,0.443181818
128853,Maharashtra,GADCHIROLI,2008,Rabi       ,Linseed,100,21.30795846,1.986331023,1015.412278,20.39965717,clay,38.25,38.25,38.25,100,1
128854,Maharashtra,GADCHIROLI,2008,Rabi       ,Maize,200,21.07112031,2.02922713,1014.032882,20.2311339,loamy,0,14.128,0,400,2
128855,Maharashtra,GADCHIROLI,2008,Rabi       ,Other  Rabi pulses,13200,20.6481075,2.095406599,1015.867554,21.63557445,silt,10.09,26.234,26.234,6600,0.5
128856,Maharashtra,GADCHIROLI,2008,Rabi       ,Rapeseed &Mustard,1700,20.34979383,1.999012373,1014.704082,21.39098864,loamy,38.892,103.712,51.856,300,0.176470588
128857,Maharashtra,GADCHIROLI,2008,Rabi       ,Sesamum,1400,20.44434581,1.972308672,1013.66677,21.49243949,sandy,5.096,5.096,0,300,0.214285714
128858,Maharashtra,GADCHIROLI,2008,Rabi       ,Small millets,1300,20.34056268,2.024753836,1013.987895,21.90090543,sandy,0,0,0,600,0.461538462
128859,Maharashtra,GADCHIROLI,2008,Rabi       ,Sunflower,100,21.04985107,2.077360506,1015.53248,20.3021393,peaty,0,0,0,100,1
128860,Maharashtra,GADCHIROLI,2008,Rabi       ,Wheat,1000,20.42521939,2.02729717,1014.571558,21.91254071,loamy,3.84,4.8,0,800,0.8
128861,Maharashtra,GADCHIROLI,2008,Summer     ,Rice,3000,20.15060614,2.083034239,1014.805961,20.37237172,silty,2.775,0,0,4900,1.633333333
128862,Maharashtra,GADCHIROLI,2009,Kharif     ,Arhar/Tur,1700,20.52639688,2.105076494,1013.00111,20.28299221,chalky,4.531,4.531,0,1500,0.882352941
128863,Maharashtra,GADCHIROLI,2009,Kharif     ,Cotton(lint),400,20.57587382,2.043499713,1013.064041,20.34584247,silty,0,0,0,400,1
128864,Maharashtra,GADCHIROLI,2009,Kharif     ,Maize,2100,20.84100974,2.08992892,1015.692116,21.12019511,silt,916.136,0,0,4300,2.047619048
128865,Maharashtra,GADCHIROLI,2009,Kharif     ,Moong(Green Gram),200,20.45464662,1.984219681,1014.726766,20.21832506,peaty,9.63,24.61,0,100,0.5
128866,Maharashtra,GADCHIROLI,2009,Kharif     ,Other Kharif pulses,1200,21.61890814,2.091530148,1015.295572,21.80276621,loamy,56.07,0,0,300,0.25
128867,Maharashtra,GADCHIROLI,2009,Kharif     ,Rice,142600,20.32218027,2.063165826,1014.117758,21.06391281,sandy,9,9,0,74900,0.525245442
128868,Maharashtra,GADCHIROLI,2009,Kharif     ,Sesamum,600,21.29586135,2.015269653,1014.833695,20.35367191,chalky,0,0,0,100,0.166666667
128869,Maharashtra,GADCHIROLI,2009,Kharif     ,Small millets,200,20.78633645,1.976889626,1014.502093,21.80353876,silty,38.25,38.25,38.25,100,0.5
128870,Maharashtra,GADCHIROLI,2009,Kharif     ,Soyabean,2800,20.2705722,2.011125312,1015.952106,21.02222791,chalky,0,23.184,0,2500,0.892857143
128871,Maharashtra,GADCHIROLI,2009,Kharif     ,Urad,100,20.1240836,2.03217472,1013.616053,21.81088272,clay,5.64,14.664,14.664,100,1
128872,Maharashtra,GADCHIROLI,2009,Rabi       ,Gram,2200,22.04894529,1.98730857,1015.436898,21.39317534,sandy,41.7,111.2,55.6,900,0.409090909
128873,Maharashtra,GADCHIROLI,2009,Rabi       ,Jowar,7200,20.82611254,2.012970613,1014.272453,20.53823996,sandy,7.476,7.476,0,2400,0.333333333
128874,Maharashtra,GADCHIROLI,2009,Rabi       ,Linseed,1500,21.49050451,1.996324886,1014.802505,21.49410239,silty,2.1,5.25,2.1,300,0.2
128875,Maharashtra,GADCHIROLI,2009,Rabi       ,Maize,200,20.12021352,1.992022928,1015.354474,21.5546161,chalky,0,0,0,200,1
128876,Maharashtra,GADCHIROLI,2009,Rabi       ,Other  Rabi pulses,9100,20.0932913,2.000217803,1013.459527,20.1532655,silt,3.392,4.24,0,3800,0.417582418
128877,Maharashtra,GADCHIROLI,2009,Rabi       ,Rapeseed &Mustard,200,21.90410339,2.054430842,1013.924689,21.02100978,clay,2.8,0,0,10,0.05
128878,Maharashtra,GADCHIROLI,2009,Rabi       ,Sesamum,1900,20.33836258,2.098644407,1014.498943,20.70180748,silty,2.898,2.898,0,400,0.210526316
128879,Maharashtra,GADCHIROLI,2009,Rabi       ,Small millets,900,20.8786928,2.056166733,1014.694804,21.79204075,sandy,0,0,0,200,0.222222222
128880,Maharashtra,GADCHIROLI,2009,Rabi       ,Wheat,1000,20.63267725,2.028505575,1015.401504,20.85342637,peaty,901.37,0,0,800,0.8
128881,Maharashtra,GADCHIROLI,2009,Summer     ,Rice,1500,21.8435063,1.986709389,1013.587973,20.62936758,sandy,7.704,19.688,0,2800,1.866666667
128882,Maharashtra,GADCHIROLI,2010,Kharif     ,Arhar/Tur,2300,21.61027688,2.107920627,1013.905967,21.41506414,silty,50.568,0,0,2200,0.956521739
128883,Maharashtra,GADCHIROLI,2010,Kharif     ,Cotton(lint),100,21.03051363,1.997667527,1015.944882,20.87053953,sandy,8.22,8.22,0,100,1
128884,Maharashtra,GADCHIROLI,2010,Kharif     ,Maize,2400,21.14857037,2.040326083,1014.919937,20.56094255,clay,0.465,0.465,0.465,5100,2.125
128885,Maharashtra,GADCHIROLI,2010,Kharif     ,Moong(Green Gram),200,20.19903206,1.972314243,1013.877455,20.40750597,silt,38.25,38.25,38.25,100,0.5
128886,Maharashtra,GADCHIROLI,2010,Kharif     ,Other Kharif pulses,1600,21.01174586,2.109709139,1015.704447,20.06437232,clay,0,26.832,0,500,0.3125
128887,Maharashtra,GADCHIROLI,2010,Kharif     ,Rice,144300,20.39562462,2.109201896,1015.044458,20.26984916,chalky,10.24,26.624,26.624,175700,1.217602218
128888,Maharashtra,GADCHIROLI,2010,Kharif     ,Sesamum,700,21.52662889,1.991844111,1013.5288,21.44964118,silty,41.496,110.656,55.328,100,0.142857143
128889,Maharashtra,GADCHIROLI,2010,Kharif     ,Small millets,500,20.65630545,1.991548655,1014.241535,20.75101233,sandy,7.84,7.84,0,500,1
128890,Maharashtra,GADCHIROLI,2010,Kharif     ,Soyabean,2700,21.17913885,2.105250123,1013.14326,21.06612618,peaty,7.504,18.76,7.504,3600,1.333333333
128891,Maharashtra,GADCHIROLI,2010,Kharif     ,Urad,200,21.59957361,2.076407244,1013.525728,21.27542589,silty,0,0,0,100,0.5
128892,Maharashtra,GADCHIROLI,2010,Rabi       ,Gram,2300,22.03736831,1.993379105,1014.585551,20.25188373,sandy,2.896,3.62,0,1000,0.434782609
128893,Maharashtra,GADCHIROLI,2010,Rabi       ,Jowar,7700,20.09891934,2.057081596,1013.899955,21.04912139,silt,3.15,0,0,3700,0.480519481
128894,Maharashtra,GADCHIROLI,2010,Rabi       ,Linseed,2300,20.30339379,2.101562439,1013.36402,20.35313216,sandy,3.45,3.45,0,300,0.130434783
128895,Maharashtra,GADCHIROLI,2010,Rabi       ,Maize,300,21.00487863,2.042537516,1015.439008,21.40270404,silty,0,0,0,600,2
128896,Maharashtra,GADCHIROLI,2010,Rabi       ,Other  Rabi pulses,20500,21.71296142,2.008964239,1013.67369,20.45823167,silt,902.566,0,0,7300,0.356097561
128897,Maharashtra,GADCHIROLI,2010,Rabi       ,Rapeseed &Mustard,700,21.73823712,2.0094386,1015.2027,20.79188739,chalky,6.516,16.652,0,100,0.142857143
128898,Maharashtra,GADCHIROLI,2010,Rabi       ,Sesamum,2007,21.221378,2.069624406,1015.375121,21.202189,silty,59.22,0,0,400,0.2
128899,Maharashtra,GADCHIROLI,2010,Rabi       ,Wheat,900,21.13003154,2.060342932,1013.663079,21.42831117,silty,7.68,7.68,0,600,0.666666667
128900,Maharashtra,GADCHIROLI,2010,Summer     ,Groundnut,100,21.2815809,2.000948527,1013.09595,21.23760719,peaty,3.255,3.255,3.255,100,1
128901,Maharashtra,GADCHIROLI,2010,Summer     ,Rice,1800,20.16756874,2.098217801,1015.28749,20.67776948,loamy,38.25,38.25,38.25,3400,1.888888889
128902,Maharashtra,GADCHIROLI,2010,Whole Year ,Mango,3960,20.28880814,2.018064248,1015.329009,22.07548175,silt,0,28.048,0,7320,1.848484848
128903,Maharashtra,GADCHIROLI,2010,Whole Year ,Onion,75,20.17569233,2.095075847,1013.543397,20.93382989,loamy,10.5,27.3,27.3,935,12.46666667
128904,Maharashtra,GADCHIROLI,2010,Whole Year ,Tomato,203,21.98528894,2.062078767,1015.275606,21.6213582,loamy,39.72,105.92,52.96,652,3.21182266
128905,Maharashtra,GADCHIROLI,2011,Kharif     ,Arhar/Tur,2007,20.95569479,2.053668611,1014.190822,21.10577648,sandy,8.008,8.008,0,1200,0.6
128906,Maharashtra,GADCHIROLI,2011,Kharif     ,Maize,2300,20.14166561,2.017130115,1015.545439,20.67382021,loamy,5.824,14.56,5.824,2800,1.217391304
128907,Maharashtra,GADCHIROLI,2011,Kharif     ,Moong(Green Gram),200,21.4974684,2.037069885,1014.894222,20.34760416,peaty,0,0,0,100,0.5
128908,Maharashtra,GADCHIROLI,2011,Kharif     ,Other Cereals & Millets,500,21.79437267,2.008401142,1015.352286,21.22784533,peaty,3.008,3.76,0,300,0.6
128909,Maharashtra,GADCHIROLI,2011,Kharif     ,Other Kharif pulses,1500,21.69916624,2.106892993,1015.707419,20.0481748,chalky,2.775,0,0,500,0.333333333
128910,Maharashtra,GADCHIROLI,2011,Kharif     ,Rice,145200,21.41290053,2.023781453,1015.914493,20.9662876,loamy,2.921,2.921,0,125200,0.862258953
128911,Maharashtra,GADCHIROLI,2011,Kharif     ,Sesamum,600,21.75117647,2.085315276,1015.358156,21.35272914,sandy,0,0,0,100,0.166666667
128912,Maharashtra,GADCHIROLI,2011,Kharif     ,Urad,200,21.7129745,2.053582681,1013.662967,20.8117046,peaty,928.372,0,0,100,0.5
128913,Maharashtra,GADCHIROLI,2011,Rabi       ,Gram,2007,21.47045943,2.081816581,1015.05506,21.64906688,silt,6.93,17.71,0,500,0.25
128914,Maharashtra,GADCHIROLI,2011,Rabi       ,Jowar,5500,22.06635627,2.004382561,1013.616617,21.74288624,sandy,52.08,0,0,1600,0.290909091
128915,Maharashtra,GADCHIROLI,2011,Rabi       ,Linseed,1700,20.4186938,2.059780408,1013.401354,20.54915004,silty,8.6,8.6,0,100,0.058823529
128916,Maharashtra,GADCHIROLI,2011,Rabi       ,Maize,200,20.36166357,2.027486535,1013.88198,21.44073863,silt,2.16,2.16,2.16,300,1.5
128917,Maharashtra,GADCHIROLI,2011,Rabi       ,Other  Rabi pulses,12700,20.04424109,2.067524829,1013.878248,21.62844514,chalky,38.25,38.25,38.25,2700,0.212598425
128918,Maharashtra,GADCHIROLI,2011,Rabi       ,Rapeseed &Mustard,300,21.26700922,2.103098319,1013.336911,21.80352555,sandy,0,20.08,0,100,0.333333333
128919,Maharashtra,GADCHIROLI,2011,Rabi       ,Sesamum,2100,21.17045481,2.055565279,1014.010657,21.08332418,sandy,3.13,8.138,8.138,500,0.238095238
128920,Maharashtra,GADCHIROLI,2011,Rabi       ,Soyabean,3100,21.19207836,2.108990117,1014.395042,21.52835774,silty,38.688,103.168,51.584,3100,1
128921,Maharashtra,GADCHIROLI,2011,Rabi       ,Wheat,600,21.84294719,1.998594044,1014.783003,21.08549477,silty,7.588,7.588,0,300,0.5
128922,Maharashtra,GADCHIROLI,2011,Summer     ,Rice,700,21.06410942,2.030142462,1014.033242,21.21153848,silty,1.596,3.99,1.596,1000,1.428571429
128923,Maharashtra,GADCHIROLI,2011,Whole Year ,Cotton(lint),100,20.67144293,2.017696313,1013.956953,21.4145485,clay,0,0,0,100,1
128924,Maharashtra,GADCHIROLI,2012,Kharif     ,Arhar/Tur,2007,20.09577926,2.004026751,1014.534638,21.57228579,clay,2.8,3.5,0,1600,0.8
128925,Maharashtra,GADCHIROLI,2012,Kharif     ,Cotton(lint),100,21.97030611,2.044495512,1013.086382,22.06960424,silty,2.525,0,0,100,1
128926,Maharashtra,GADCHIROLI,2012,Kharif     ,Moong(Green Gram),200,20.74830489,2.059662518,1013.647222,21.67236053,clay,3.91,3.91,0,20,0.1
128927,Maharashtra,GADCHIROLI,2012,Kharif     ,Rice,147200,21.43550811,1.984116649,1013.295111,21.11643332,sandy,0,0,0,222100,1.508831522
128928,Maharashtra,GADCHIROLI,2012,Kharif     ,Sesamum,600,21.61163305,1.98083751,1013.950482,21.14261421,chalky,920.828,0,0,100,0.166666667
128929,Maharashtra,GADCHIROLI,2012,Kharif     ,Soyabean,3100,21.22916653,2.079486618,1013.970809,20.02629957,chalky,7.992,20.424,0,1800,0.580645161
128930,Maharashtra,GADCHIROLI,2012,Kharif     ,Urad,200,21.50086745,2.035225293,1013.711212,21.00486787,silt,40.908,0,0,100,0.5
128931,Maharashtra,GADCHIROLI,2012,Rabi       ,Gram,3300,20.14251368,2.058127548,1015.67577,21.04085575,chalky,7.66,7.66,0,1300,0.393939394
128932,Maharashtra,GADCHIROLI,2012,Rabi       ,Linseed,3100,21.72366228,2.082356742,1013.388411,21.50642283,loamy,0.975,0.975,0.975,600,0.193548387
128933,Maharashtra,GADCHIROLI,2012,Rabi       ,Rapeseed &Mustard,700,20.29543785,2.002745873,1014.865192,22.007572,chalky,38.25,38.25,38.25,300,0.428571429
128934,Maharashtra,GADCHIROLI,2012,Rabi       ,Sesamum,2500,21.22918367,1.99961097,1013.309251,21.17881357,peaty,0,15.712,0,300,0.12
128935,Maharashtra,GADCHIROLI,2012,Rabi       ,Wheat,1000,20.22054326,2.060420237,1013.695128,21.58376782,silt,3.61,9.386,9.386,800,0.8
128936,Maharashtra,GADCHIROLI,2012,Summer     ,Rice,3500,21.37800057,2.064790782,1015.678361,21.20201599,chalky,37.704,100.544,50.272,5800,1.657142857
128937,Maharashtra,GADCHIROLI,2013,Kharif     ,Arhar/Tur,2100,21.07767477,2.065264459,1014.60205,21.29365306,sandy,4.62,4.62,0,1200,0.571428571
128938,Maharashtra,GADCHIROLI,2013,Kharif     ,Cotton(lint),200,20.82331037,2.084882055,1013.522302,20.84007642,peaty,2.422,6.055,2.422,300,1.5
128939,Maharashtra,GADCHIROLI,2013,Kharif     ,Maize,2200,21.16973863,1.977453614,1014.56131,22.03323801,peaty,0,0,0,3600,1.636363636
128940,Maharashtra,GADCHIROLI,2013,Kharif     ,Moong(Green Gram),100,21.92838242,2.010835018,1015.169719,21.05455832,silty,2.288,2.86,0,100,1
128941,Maharashtra,GADCHIROLI,2013,Kharif     ,Rice,140000,20.71290385,1.982159055,1015.375929,21.48315048,clay,2.1,0,0,206100,1.472142857
128942,Maharashtra,GADCHIROLI,2013,Kharif     ,Sesamum,700,21.06762813,2.017882384,1013.505707,21.20646038,silt,1.771,1.771,0,100,0.142857143
128943,Maharashtra,GADCHIROLI,2013,Kharif     ,Soyabean,3400,20.45590947,2.01771606,1014.170616,21.26966267,sandy,0,0,0,4200,1.235294118
